position,title,snippet,highlighs,link,displayed_link
14,Scott Drew,"Log in · Sign up. Conversation. Scott Drew · @BUDREW · #JOY. Embedded video. 0:44. 3:25 AM · Sep 18, 2023. ·. 6,457. Views.",['JOY'],https://twitter.com/BUDREW/status/1703611159624994982,https://twitter.com › BUDREW › status
15,Jack Redmond,"Conversation. Jack Redmond · @JackWRedmond. Praying that God brings you JOY today! #joy #moveforward. Embedded video. 1:04. 2:26 PM · Feb 1, 2024. ·. 34. Views.",['joy'],https://twitter.com/JackWRedmond/status/1753062335843803206,https://twitter.com › JackWRedmond › status
16,"""Happy Valentine's Day my friends!💛 #Love #Peace #joy # ...","Happy Valentine's Day my friends!   #Love #Peace #joy #kindness · 7:07 PM · Feb 14, 2024. ·. 55. Views.",['joy'],https://twitter.com/barryengland/status/1757844042505949510,https://twitter.com › barryengland › status
17,Dr. Joy,"... from love. #joyworkedu #joy #sisterhood #BWEL Listen to the full episode  http://spoti.fi/498P3DO Love, Dr. Joy❤️. Embedded video. 0:30.",['joy'],https://twitter.com/joyworkedu/status/1758243230993334750,https://twitter.com › joyworkedu › status
18,Cody Gougler,"Today was a good day!!! #JOY. Embedded video. 0:04. 5:38 AM · Dec 3, 2023. ·. 8,661. Views. 11. Reposts · 232. Likes. 1. Bookmark.",['JOY'],https://twitter.com/BleedBlueGoug/status/1731186209551179801,https://twitter.com › BleedBlueGoug › status
19,Brandi Hitt,"It's the small things. ❄️ #grateful #family #joy #together #snowfall. Embedded video. 0:11. 1:49 AM · Jan 15, 2024.",['joy'],https://twitter.com/BrandiHitt/status/1746711113134195052,https://twitter.com › BrandiHitt › status
20,Jeff O'Shields,#Joy is NOT the enemy of learning! School should NEVER be a place of dread and despair . . . Neither for the student nor for the teacher.,['Joy'],https://twitter.com/JeffOShields2/status/1751479824055410875,https://twitter.com › JeffOShields2 › status
21,Kari Joys MS,"#Laughter, fun & #JOY are my favorite pastimes! #JoYTrain #Love #Mindset #Kindness #MentalHealth #Mindfulness #IQRTG #Quote #Blessed #IAM ...",['JOY'],https://twitter.com/KariJoys/status/1757625714881507598,https://twitter.com › KariJoys › status
22,Philip Anderson ✍♿ #Gratitude #Joy #KindnessMatter (@ ...,"What if someone had programmed you & changed who you were? When Kristine discovers her life isn't real, she'll risk everything to gain her freedom.",,https://twitter.com/phandi,https://twitter.com › phandi
23,Kari Joys MS,"#Laughter, fun & #JOY are my favorite pastimes! #JoYTrain #Love #Mindset #Kindness #MentalHealth #Mindfulness #IQRTG #Quote #GoldenHearts ...",['JOY'],https://twitter.com/KariJoys/status/1729721849171571158,https://twitter.com › KariJoys › status
24,Kristin DeLaTorre,"#Joy #joy K-8 schools for the win. Again! Image. 1:52 AM · Feb 2, 2024. ·. 259. Views.","['Joy', 'joy']",https://twitter.com/delatorretcs/status/1753234920833446012,https://twitter.com › delatorretcs › status
25,Shane Leaning,"Log in · Sign up. Conversation. Shane Leaning · @leaningshane · #joy. Embedded video. 0:06. 7:31 AM · Mar 25, 2022 · 3.",['joy'],https://twitter.com/leaningshane/status/1507258867335380993,https://twitter.com › leaningshane › status
26,DiAnn Mills,"Remembering God's Provisions #hope #joy #writingcommunity https://buff.ly/49joVpU via. @TRichardswriter. Image. 4:29 AM · Feb 16, 2024. ·.",['joy'],https://twitter.com/diannmills/status/1758347730139619686,https://twitter.com › diannmills › status
27,TweetyCarter,"Blessed to walk this walk #BU #JOY. Image. 9:55 PM · Nov 27, 2023 · 10. Reposts.",['JOY'],https://twitter.com/tweety_carterBU/status/1729257653191208984,https://twitter.com › tweety_carterBU › status
28,major.,"WOW! The #JOY don't stop!!! #SpotifyWrapped https://mnrknashville.lnk.to/JoyInTheBattle. Image. 9:10 PM · Dec 1, 2023.",['JOY'],https://twitter.com/nowthatsMAJOR/status/1730695943799058574,https://twitter.com › nowthatsMAJOR › status
29,Dominique DiPrima (she/her/hers),"Dominique DiPrima (she/her/hers) · @diprimaradio. Holiday cheer #happy #joy #love #PeaceOnEarth. Embedded video. 0:17. 10:57 PM · Dec 30, 2023.",['joy'],https://twitter.com/diprimaradio/status/1741232161863434724,https://twitter.com › diprimaradio › status
30,Edgar Ramírez,"#JOY is everywhere I look! #JenniferLawrence #JoyMangano · @JoyTheMovie · #NYC #joypremiere. Image. 6:28 AM · Dec 14, 2015.",['JOY'],https://twitter.com/edgarramirez25/status/676287555864821761,https://twitter.com › edgarramirez25 › status
31,Janet St. James,"#Joy to the world! #Usher #SuperBowl2024 · 1:39 AM · Feb 12, 2024. ·. 401. Views.",['Joy'],https://twitter.com/janetstjames/status/1756855478804488555,https://twitter.com › janetstjames › status
32,Javier Vela,"What immigrants do: Bring #joy and #happiness. Image. 7:14 PM · Jan 16, 2024. ·. 556. Views.",['joy'],https://twitter.com/vela_group/status/1747336472355565678,https://twitter.com › vela_group › status
33,Sandra Boynton,"Log in · Sign up. Conversation. Sandra Boynton · @SandyBoynton · #joy #love #wedding #dragons. Image. 2:36 PM · Oct 20, 2017 · 63. Reposts.",['joy'],https://twitter.com/SandyBoynton/status/921384587720261633,https://twitter.com › SandyBoynton › status
34,Today I got married to - @nphegarty - #joy,"Today I got married to. @nphegarty · #joy. Image. 5:00 PM · Sep 8, 2020 · 11. Reposts.",['joy'],https://twitter.com/johnplovett/status/1303377725000908800,https://twitter.com › johnplovett › status
35,Leslie Travers,"Unexpected 24 hours in Berlin. Magical. #joy #Berlin #love. Image. 4:52 PM · Sep 1, 2021.",['joy'],https://mobile.twitter.com/leslietravers/status/1433110553673744386,https://mobile.twitter.com › leslietravers › status
36,Jason Seville,"Obligatory matching Christmas PJ pic. #joy. Image. 2:17 PM · Dec 25, 2017.",['joy'],https://twitter.com/jasoncseville/status/945297519784869889,https://twitter.com › jasoncseville › status
37,Danny Gokey,#JoyToTheWorld #Joy #Hope #Jesus #GoodNews #Christmas #ChristmasSong #ChristmasCarol #KidAtHeart #ItsBeginningToLookalotLikeChristmas ...,['Joy'],https://twitter.com/dannygokey/status/1732909187770843230,https://twitter.com › dannygokey › status
38,Dr. Avis Williams,"Wishing you #JOY, peace and happiness in this season. I love you and there's nothing you can do about it! Merry Christmas and Happy Holidays ...",['JOY'],https://twitter.com/DrAvisW/status/1739014568377004216,https://twitter.com › DrAvisW › status
39,Devin C. Hughes,"Log in · Sign up. Conversation. Devin C. Hughes · @DevinCHughes · #joy #happiness. Image. 10:28 PM · Aug 5, 2022 · 1. Like.",['joy'],https://twitter.com/DevinCHughes/status/1555682201559130113,https://twitter.com › DevinCHughes › status
40,Katie Holmes,"#joy wishing u a happy Thursday ❤️. Katie Holmes (@katieholmes) • Instagram photo · From instagram.com · 12:30 AM · Nov 13, 2015 · 15. Reposts.",['joy'],https://twitter.com/KatieHolmes212/status/664963585085411328,https://twitter.com › KatieHolmes212 › status
41,Amy Holden Jones,"Conversation. Amy Holden Jones · @aholdenj. My star. #TheResident #joy. Image. 4:21 AM · May 25, 2018 · 28. Reposts · 3. Quotes · 167. Likes. 1. Bookmark. 1.",['joy'],https://twitter.com/aholdenj/status/999868036499755008,https://twitter.com › aholdenj › status
42,David Schoppik,"""Dad, I want spiky hair."" <buys product> #joy. Image. 11:44 AM · Sep 14, 2016.",['joy'],https://twitter.com/schoppik/status/776023719584079872,https://twitter.com › schoppik › status
43,Autumn Roesch-Marsh,"Log in · Sign up. Conversation. Autumn Roesch-Marsh · @DrARoeschMarsh. Yes to more #joy #ecstasy. Image. 9:00 PM · Nov 16, 2023.",['joy'],https://twitter.com/DrARoeschMarsh/status/1725257457788748111,https://twitter.com › DrARoeschMarsh › status
44,Joel Osteen,"It was our privilege and #joy to meet you as well! 11:14 PM · Nov 5, 2012 · 15. Reposts.",['joy'],https://twitter.com/JoelOsteen/status/265592836114763777,https://twitter.com › JoelOsteen › status
45,SpotifyKpop,"#JOY has released her new album, “Hello”, but she has a question for you . If you know the answer, reply this tweet with it plus ...",['JOY'],https://mobile.twitter.com/SpotifyKpop/status/1402575359904649222,https://mobile.twitter.com › SpotifyKpop › status
46,Jonathan Shuttlesworth,"That's actually a great profile picture. #Joy · 8:45 PM · Mar 7, 2023. ·. 141. Views.",['Joy'],https://twitter.com/JDShuttlesworth/status/1633207244329304069,https://twitter.com › JDShuttlesworth › status
47,Gregg Behr,"Spread some #joy, wherever in this world you might be. kidsburgh.org · 6:38 PM · Dec 8, 2023. ·. 248. Views.",['joy'],https://twitter.com/greggbehr/status/1733194471821500818,https://twitter.com › greggbehr › status
48,Cheryl Burton,"#Joy & Gratitude after my #Exclusive Interview. @flotus. @ The White House Back this year, a holiday tradition for children from families with ...",['Joy'],https://twitter.com/BurtonABC7/status/1738671222190153738,https://twitter.com › BurtonABC7 › status
49,Rachel Crellin,"... the snow. #Life #Joy. A close up of a rosemary bush all covered in fluffy snow flakes. read image description. ALT. 4:00 PM · Jan 26, 2021.",['Joy'],https://twitter.com/archaeojapery/status/1354097006189420544,https://twitter.com › archaeojapery › status
50,Shanthi Johnson,"#Comfort and #joy: a community holiday concert … it was amazing. @HarvardChorus · @HarvardGleeClub · @CambridgeVoices. Image. 8:11 PM · Dec 3, ...",['joy'],https://twitter.com/ShanthiJohnson/status/1731405943596777674,https://twitter.com › ShanthiJohnson › status
51,Attiya Waris,#joy and #gratitude. The great granddaughter of a #Asian #migrant in #Africa a #Kenyan made #professor at the University of Nairobi. @uonbi.,['joy'],https://twitter.com/AttiyaWaris/status/1076135765325819904,https://twitter.com › AttiyaWaris › status
52,Cheryl Burton,Twirling into the weekend with #Joy and #Gratitude           What are you grateful for? #FeelGoodFriday   #ThankYou @darlenehill_rise.,['Joy'],https://twitter.com/BurtonABC7/status/1560676984950124545,https://twitter.com › BurtonABC7 › status
53,Anna Kendrick,"Conversation. Anna Kendrick · @AnnaKendrick47. Movie dog = #Joy http://instagr.am/p/TEGN4ZKdf8/ · 5:15 PM · Dec 10, 2012 · 113. Reposts · 340. Likes.",['Joy'],https://twitter.com/AnnaKendrick47/status/278186242531815424,https://twitter.com › AnnaKendrick47 › status
54,Danny Gokey,"... #christmas #childrenofGod #GodsChildren #Hope #Joy #christmaswish #DannyGokey #NatalieGrant · 12:52 AM · Dec 3, 2023. ·. 1,096. Views. 2. Reposts · 9.",['Joy'],https://twitter.com/dannygokey/status/1731114138850435172,https://twitter.com › dannygokey › status
55,Cheryl Burton,Swinging into the weekend with #Joy #Excitement and abundant #Gratitude           Still crushing on #Croatia     #HappyFriday Have a ...,['Joy'],https://twitter.com/BurtonABC7/status/1692582626551312568,https://twitter.com › BurtonABC7 › status
56,Rachel Crellin,"Frosty ivy. #Life #Joy. Frosty ivy growing between fence panels. read image description. ALT. 8:32 AM · Dec 7, 2020.",['Joy'],https://twitter.com/archaeojapery/status/1335864837159735297,https://twitter.com › archaeojapery › status
57,Dr. Brandy Schillace,"Finding #Joy in the #Garden: My first experience of gardening was a lesson in scarcity and sustenance. Returning to it years later, as an ...",['Joy'],https://twitter.com/bschillace/status/1671259533484900352,https://twitter.com › bschillace › status
58,"Memoona Hasnain, MD MHPE PhD","#Joy to host #Wellness Chai Chat Celebrating Empathy, Humanism. @uiccom. Gold Humanism Honor Society (GHHS) Chapter starting #SolidarityWeek ...",['Joy'],https://twitter.com/memoona_hasnain/status/1625319209138888705,https://twitter.com › memoona_hasnain › status
59,Sister Kristian,"Just made a little video lol. #joy · TikTok · Trisha F · From tiktok.com · 2:35 PM · Feb 14, 2024. ·. 18. Views.",['joy'],https://twitter.com/sister_kristian/status/1757775587995681029,https://twitter.com › sister_kristian › status
60,UnaMay Gordon,As I load the month of #Joy in this leap year I want to share some learnings from #2023. 1. You dont have to stuck around pple who dont ...,['Joy'],https://twitter.com/gemgord/status/1753848411583905898,https://twitter.com › gemgord › status
61,Kim R. Grimes,"Finding Joy and Peace in Chaos #Joy #InnerPeace #SpiritualWellBeing. Embedded video. 0:54. 1:02 PM · Feb 8, 2024.",['Joy'],https://twitter.com/KimrGrimes/status/1755577798087852341,https://twitter.com › KimrGrimes › status
62,Jeff O'Shields,"@JeffOShields2 · #SchoolDays #mroshieldsscience #EnjoyTheRide #Joy #BeHappy #EachDayIsAnOpportunity. Image. 5:29 AM · Feb 16, 2024. ·.",['Joy'],https://twitter.com/JeffOShields2/status/1758362887695851590,https://twitter.com › JeffOShields2 › status
63,Joyce McCullough,"#theliterarylyonesse #joy #hope #patience #prayer #faith #kidlitauthor. Image. 12:01 PM · Feb 13, 2024. ·. 9. Views.",['joy'],https://twitter.com/LitLyonesse/status/1757374411861004458,https://twitter.com › LitLyonesse › status
64,"Peter Pope 🦋🐻 on X: ""LOVE THIS. #JOY"" / X",Log in · Sign up. Conversation. Peter Pope · @pbpope. LOVE THIS. #JOY. Quote. Square profile picture · College GameDay.,['JOY'],https://twitter.com/pbpope/status/1756364131324567957,https://twitter.com › pbpope › status
65,DiAnn Mills,"He First Loved Us. #hope #joy #writingcommunity https://buff.ly/497qVRZ via. @TRichardswriter. Image. 10:02 PM · Feb 8, 2024.",['joy'],https://twitter.com/diannmills/status/1755713622741778602,https://twitter.com › diannmills › status
66,Coach Terrence Willis,Big win against #14 Rio Grande 93-84! SO proud of this group! #JOY #UBUNTU. Embedded video. 0:15.,['JOY'],https://mobile.twitter.com/iamtwillis/status/1741269854995288385,https://mobile.twitter.com › iamtwillis › status
67,Pam Farrel,#joy on the upright in heart (Psalm 97:11) More encouraging and verses of #JOY in my book #GrowingAJoyfulHeart devotional (coauthor ...,"['joy', 'JOY']",https://twitter.com/PamFarrel/status/1753863979775172798,https://twitter.com › PamFarrel › status
68,Elisabeth J LaMotte,"Elisabeth J LaMotte · @elisjoy · #grace #joy how beautiful: Opinion | To Deepen Love, Consider Duty. From nytimes.com · 1:15 PM · Feb 13, 2024. ·. 10.",['joy'],https://twitter.com/elisjoy/status/1757393043429204433,https://twitter.com › elisjoy › status
69,Leticia Cariño,"Always so much #joy and #creativity in the early years, EY! @ISPPCambodia · @BonnieJensen4 · #PlayBasedLearning #Physed. Embedded video. 0:05.",['joy'],https://twitter.com/leticarino/status/1747431232928141354,https://twitter.com › leticarino › status
70,Kari Joys MS,Choose #JOY! #JoyTrain #Joy #Love #Peace #Kindness #kjoys00 #MentalHealth #Mindfulness #Mindset #IAM #Blessed #TuesdayMorning ...,['Joy'],https://twitter.com/KariJoys/status/1757590482845147349,https://twitter.com › KariJoys › status
71,Heather Harper,#joy Lacto-fermentation workshop this afternoon. Who knew Kvaas plus Lovage might do SOOOOO MUCH GOOD? Fab people alongside too.,['joy'],https://twitter.com/DrHHarper/status/1746335468046766519,https://twitter.com › DrHHarper › status
72,HallaTomas,"Please share a source of #joy for you today. Image. 3:04 PM · Mar 15, 2020.",['joy'],https://twitter.com/jnovogratz/status/1239359699415416832,https://twitter.com › jnovogratz › status
